ubuntu@ip-172-31-44-227:~/code/malawi-dhis2-pipeline$ docker service logs -f -n 100 dhis2_dhis2 
dhis2_dhis2.1.7vud6jdk42lx@ip-172-31-44-227    | * INFO  2025-09-26T21:05:41,449 Executing startup routine [8 of 8, runlevel 15]: SchedulerStart (DefaultStartupRoutineExecutor.java [main])  
dhis2_dhis2.1.7vud6jdk42lx@ip-172-31-44-227    | * INFO  2025-09-26T21:05:41,558 Job sHMedQF7VYa of type CREDENTIALS_EXPIRY_ALERT has been added to the schedule (DefaultSchedulingManager.java [main])  
dhis2_dhis2.1.7vud6jdk42lx@ip-172-31-44-227    | * INFO  2025-09-26T21:05:41,558 Scheduled job: JobConfiguration{uid='sHMedQF7VYa', name='Credentials expiry alert', jobType=CREDENTIALS_EXPIRY_ALERT, cronExpression='0 0 2 ? * *', delay='null', jobParameters=null, enabled=true, inMemoryJob=false, lastRuntimeExecution='null', userUid='null', leaderOnlyJob=false, jobStatus=SCHEDULED, nextExecutionTime=null, lastExecutedStatus=NOT_STARTED, lastExecuted=null} (DefaultSchedulingManager.java [main])  
dhis2_dhis2.1.7vud6jdk42lx@ip-172-31-44-227    | * INFO  2025-09-26T21:05:41,609 Scheduling job: JobConfiguration{uid='fUWM1At1TUx', name='User account expiry alert', jobType=ACCOUNT_EXPIRY_ALERT, cronExpression='0 0 2 ? * *', delay='null', jobParameters=null, enabled=true, inMemoryJob=false, lastRuntimeExecution='null', userUid='null', leaderOnlyJob=false, jobStatus=SCHEDULED, nextExecutionTime=null, lastExecutedStatus=NOT_STARTED, lastExecuted=null} (DefaultSchedulingManager.java [main])  
dhis2_dhis2.1.7vud6jdk42lx@ip-172-31-44-227    | * INFO  2025-09-26T21:05:41,609 Job fUWM1At1TUx of type ACCOUNT_EXPIRY_ALERT has been added to the schedule (DefaultSchedulingManager.java [main])  
dhis2_dhis2.1.7vud6jdk42lx@ip-172-31-44-227    | * INFO  2025-09-26T21:05:41,609 Scheduled job: JobConfiguration{uid='fUWM1At1TUx', name='User account expiry alert', jobType=ACCOUNT_EXPIRY_ALERT, cronExpression='0 0 2 ? * *', delay='null', jobParameters=null, enabled=true, inMemoryJob=false, lastRuntimeExecution='null', userUid='null', leaderOnlyJob=false, jobStatus=SCHEDULED, nextExecutionTime=null, lastExecutedStatus=NOT_STARTED, lastExecuted=null} (DefaultSchedulingManager.java [main])  
dhis2_dhis2.1.7vud6jdk42lx@ip-172-31-44-227    | * INFO  2025-09-26T21:05:41,620 Scheduling job: JobConfiguration{uid='YvAwAmrqAtN', name='Dataset notification', jobType=DATA_SET_NOTIFICATION, cronExpression='0 0 2 ? * *', delay='null', jobParameters=null, enabled=true, inMemoryJob=false, lastRuntimeExecution='null', userUid='null', leaderOnlyJob=false, jobStatus=SCHEDULED, nextExecutionTime=null, lastExecutedStatus=NOT_STARTED, lastExecuted=null} (DefaultSchedulingManager.java [main])  
dhis2_dhis2.1.7vud6jdk42lx@ip-172-31-44-227    | * INFO  2025-09-26T21:05:41,621 Job YvAwAmrqAtN of type DATA_SET_NOTIFICATION has been added to the schedule (DefaultSchedulingManager.java [main])  
dhis2_dhis2.1.7vud6jdk42lx@ip-172-31-44-227    | * INFO  2025-09-26T21:05:41,621 Scheduled job: JobConfiguration{uid='YvAwAmrqAtN', name='Dataset notification', jobType=DATA_SET_NOTIFICATION, cronExpression='0 0 2 ? * *', delay='null', jobParameters=null, enabled=true, inMemoryJob=false, lastRuntimeExecution='null', userUid='null', leaderOnlyJob=false, jobStatus=SCHEDULED, nextExecutionTime=null, lastExecutedStatus=NOT_STARTED, lastExecuted=null} (DefaultSchedulingManager.java [main])  
dhis2_dhis2.1.7vud6jdk42lx@ip-172-31-44-227    | * INFO  2025-09-26T21:05:41,633 Scheduling job: JobConfiguration{uid='uwWCT2BMmlq', name='Remove expired or used reserved values', jobType=REMOVE_USED_OR_EXPIRED_RESERVED_VALUES, cronExpression='0 0 2 ? * *', delay='null', jobParameters=null, enabled=true, inMemoryJob=false, lastRuntimeExecution='null', userUid='null', leaderOnlyJob=false, jobStatus=SCHEDULED, nextExecutionTime=null, lastExecutedStatus=NOT_STARTED, lastExecuted=null} (DefaultSchedulingManager.java [main])  
dhis2_dhis2.1.7vud6jdk42lx@ip-172-31-44-227    | * INFO  2025-09-26T21:05:41,634 Job uwWCT2BMmlq of type REMOVE_USED_OR_EXPIRED_RESERVED_VALUES has been added to the schedule (DefaultSchedulingManager.java [main])  
dhis2_dhis2.1.7vud6jdk42lx@ip-172-31-44-227    | * INFO  2025-09-26T21:05:41,634 Scheduled job: JobConfiguration{uid='uwWCT2BMmlq', name='Remove expired or used reserved values', jobType=REMOVE_USED_OR_EXPIRED_RESERVED_VALUES, cronExpression='0 0 2 ? * *', delay='null', jobParameters=null, enabled=true, inMemoryJob=false, lastRuntimeExecution='null', userUid='null', leaderOnlyJob=false, jobStatus=SCHEDULED, nextExecutionTime=null, lastExecutedStatus=NOT_STARTED, lastExecuted=null} (DefaultSchedulingManager.java [main])  
dhis2_dhis2.1.7vud6jdk42lx@ip-172-31-44-227    | * INFO  2025-09-26T21:05:41,647 Scheduling job: JobConfiguration{uid='vt21671bgno', name='System version update check notification', jobType=SYSTEM_VERSION_UPDATE_CHECK, cronExpression='23 57 3 ? * *', delay='null', jobParameters=null, enabled=true, inMemoryJob=false, lastRuntimeExecution='null', userUid='null', leaderOnlyJob=false, jobStatus=SCHEDULED, nextExecutionTime=null, lastExecutedStatus=NOT_STARTED, lastExecuted=null} (DefaultSchedulingManager.java [main])  
dhis2_dhis2.1.7vud6jdk42lx@ip-172-31-44-227    | * INFO  2025-09-26T21:05:41,647 Job vt21671bgno of type SYSTEM_VERSION_UPDATE_CHECK has been added to the schedule (DefaultSchedulingManager.java [main])  
dhis2_dhis2.1.7vud6jdk42lx@ip-172-31-44-227    | * INFO  2025-09-26T21:05:41,647 Scheduled job: JobConfiguration{uid='vt21671bgno', name='System version update check notification', jobType=SYSTEM_VERSION_UPDATE_CHECK, cronExpression='23 57 3 ? * *', delay='null', jobParameters=null, enabled=true, inMemoryJob=false, lastRuntimeExecution='null', userUid='null', leaderOnlyJob=false, jobStatus=SCHEDULED, nextExecutionTime=null, lastExecutedStatus=NOT_STARTED, lastExecuted=null} (DefaultSchedulingManager.java [main])  
dhis2_dhis2.1.7vud6jdk42lx@ip-172-31-44-227    | * INFO  2025-09-26T21:05:41,648 All startup routines done (DefaultStartupRoutineExecutor.java [main])  
dhis2_dhis2.1.7vud6jdk42lx@ip-172-31-44-227    | 26-Sep-2025 21:05:43.180 INFO [main] org.apache.catalina.startup.HostConfig.deployDirectory Deployment of web application directory [/usr/local/tomcat/webapps/ROOT] has finished in [65,421] ms
dhis2_dhis2.1.7vud6jdk42lx@ip-172-31-44-227    | 26-Sep-2025 21:05:43.184 INFO [main] org.apache.coyote.AbstractProtocol.start Starting ProtocolHandler ["http-nio-8080"]
dhis2_dhis2.1.7vud6jdk42lx@ip-172-31-44-227    | 26-Sep-2025 21:05:43.197 INFO [main] org.apache.catalina.startup.Catalina.start Server startup in [65542] milliseconds
dhis2_dhis2.1.7vud6jdk42lx@ip-172-31-44-227    | * INFO  2025-09-26T21:15:48,363 Authentication event: AuthenticationSuccessEvent; username: admin; ip: 10.0.7.4 (AuthenticationLoggerListener.java [http-nio-8080-exec-10]) IDyFcVL/rtp1iWFjjrS2TQYab5EDjb+JxlkF+qAlT60qc= 
dhis2_dhis2.1.7vud6jdk42lx@ip-172-31-44-227    | * INFO  2025-09-26T21:15:48,609 Authentication event: AuthenticationSuccessEvent; username: admin; ip: 10.0.7.4 (AuthenticationLoggerListener.java [http-nio-8080-exec-1]) IDY2cx43Cv8G1SUOewSEbhYQHxtIzfiBCgDpvPvqnPLV8= 
dhis2_dhis2.1.7vud6jdk42lx@ip-172-31-44-227    | * INFO  2025-09-26T21:15:48,750 (admin) Import:Start (DefaultMetadataImportService.java [http-nio-8080-exec-1]) IDCzSRBzHoC+q5gLYHUMdS+HuJWnuMeGK4MnNo6SiF1W0= 
dhis2_dhis2.1.7vud6jdk42lx@ip-172-31-44-227    | * INFO  2025-09-26T21:15:48,913 (admin) Import:Preheat[REFERENCE] took 0.047403 sec. (DefaultPreheatService.java [http-nio-8080-exec-1]) IDCzSRBzHoC+q5gLYHUMdS+HuJWnuMeGK4MnNo6SiF1W0= 
dhis2_dhis2.1.7vud6jdk42lx@ip-172-31-44-227    | * INFO  2025-09-26T21:15:48,967 (admin) Import:Validation took 0.009927 sec. (DefaultObjectBundleValidationService.java [http-nio-8080-exec-1]) IDCzSRBzHoC+q5gLYHUMdS+HuJWnuMeGK4MnNo6SiF1W0= 
dhis2_dhis2.1.7vud6jdk42lx@ip-172-31-44-227    | * INFO  2025-09-26T21:15:48,972 (admin) Creating 1 object(s) of type DataElement (DefaultObjectBundleService.java [http-nio-8080-exec-1]) IDCzSRBzHoC+q5gLYHUMdS+HuJWnuMeGK4MnNo6SiF1W0= 
dhis2_dhis2.1.7vud6jdk42lx@ip-172-31-44-227    | * INFO  2025-09-26T21:15:49,023 Hibernate caches cleared (DefaultHibernateCacheManager.java [http-nio-8080-exec-1]) IDCzSRBzHoC+q5gLYHUMdS+HuJWnuMeGK4MnNo6SiF1W0= 
dhis2_dhis2.1.7vud6jdk42lx@ip-172-31-44-227    | * INFO  2025-09-26T21:15:49,025 (admin) Import:Commit took 0.056311 sec. (DefaultMetadataImportService.java [http-nio-8080-exec-1]) IDCzSRBzHoC+q5gLYHUMdS+HuJWnuMeGK4MnNo6SiF1W0= 
dhis2_dhis2.1.7vud6jdk42lx@ip-172-31-44-227    | * INFO  2025-09-26T21:15:49,025 (admin) Import:Done took 0.275176 sec. (DefaultMetadataImportService.java [http-nio-8080-exec-1]) IDCzSRBzHoC+q5gLYHUMdS+HuJWnuMeGK4MnNo6SiF1W0= 
dhis2_dhis2.1.7vud6jdk42lx@ip-172-31-44-227    | * INFO  2025-09-26T21:15:49,230 Authentication event: AuthenticationSuccessEvent; username: admin; ip: 10.0.7.4 (AuthenticationLoggerListener.java [http-nio-8080-exec-1]) IDCzSRBzHoC+q5gLYHUMdS+HuJWnuMeGK4MnNo6SiF1W0= 
dhis2_dhis2.1.7vud6jdk42lx@ip-172-31-44-227    | * INFO  2025-09-26T21:15:49,433 Authentication event: AuthenticationSuccessEvent; username: admin; ip: 10.0.7.4 (AuthenticationLoggerListener.java [http-nio-8080-exec-5]) IDspdcHuezL23jO9LzCSRusFEIulZFG1d7LBegAI/HF/Y= 
dhis2_dhis2.1.7vud6jdk42lx@ip-172-31-44-227    | * INFO  2025-09-26T21:15:49,594 Authentication event: AuthenticationSuccessEvent; username: admin; ip: 10.0.7.4 (AuthenticationLoggerListener.java [http-nio-8080-exec-2]) IDk1IdtoJwsb2silDBmS318Cmqc6UA4/sYUyB0FsdoO+I= 
dhis2_dhis2.1.7vud6jdk42lx@ip-172-31-44-227    | * INFO  2025-09-26T21:15:49,750 Authentication event: AuthenticationSuccessEvent; username: admin; ip: 10.0.7.4 (AuthenticationLoggerListener.java [http-nio-8080-exec-7]) IDjhXYZlU2+Ym9VANIFdXgG0rJZ7OEX3JGrO2a4Dt6XT4= 
dhis2_dhis2.1.7vud6jdk42lx@ip-172-31-44-227    | * INFO  2025-09-26T21:15:49,846 Authentication event: AuthenticationSuccessEvent; username: admin; ip: 10.0.7.4 (AuthenticationLoggerListener.java [http-nio-8080-exec-9]) IDLKmp/7uBq1Pbh4ccyrXJBN8HlJpawq1nqc/1+DIYLZo= 
dhis2_dhis2.1.7vud6jdk42lx@ip-172-31-44-227    | * INFO  2025-09-26T21:15:49,940 Authentication event: AuthenticationSuccessEvent; username: admin; ip: 10.0.7.4 (AuthenticationLoggerListener.java [http-nio-8080-exec-3]) ID//5GwxVpV+30FOrCwhPnAauYkzeYHJV2ozqXbox2cqM= 
dhis2_dhis2.1.7vud6jdk42lx@ip-172-31-44-227    | * INFO  2025-09-26T21:15:50,031 Authentication event: AuthenticationSuccessEvent; username: admin; ip: 10.0.7.4 (AuthenticationLoggerListener.java [http-nio-8080-exec-1]) ID7Jdcl52ESLKueEF1EBSaxeliV8/3IHjhZuJ9wI/+NGM= 
dhis2_dhis2.1.7vud6jdk42lx@ip-172-31-44-227    | * INFO  2025-09-26T21:15:50,127 Authentication event: AuthenticationSuccessEvent; username: admin; ip: 10.0.7.4 (AuthenticationLoggerListener.java [http-nio-8080-exec-5]) IDEfasWRF6QuGIJjyV5vaZTdJtGfKhEG26vaZate56Jh8= 
dhis2_dhis2.1.7vud6jdk42lx@ip-172-31-44-227    | * INFO  2025-09-26T21:15:50,278 Authentication event: AuthenticationSuccessEvent; username: admin; ip: 10.0.7.4 (AuthenticationLoggerListener.java [http-nio-8080-exec-6]) ID5TQGnydmkpDEePBrHDTipA0QAdeseIPJNulZUOzM/bk= 
dhis2_dhis2.1.7vud6jdk42lx@ip-172-31-44-227    | * INFO  2025-09-26T21:15:50,369 Authentication event: AuthenticationSuccessEvent; username: admin; ip: 10.0.7.4 (AuthenticationLoggerListener.java [http-nio-8080-exec-8]) IDAXW50kQX5H8qiFJ2N5vcD09AByXm65l56fKKGX0c3vE= 
dhis2_dhis2.1.7vud6jdk42lx@ip-172-31-44-227    | * INFO  2025-09-26T21:15:50,462 Authentication event: AuthenticationSuccessEvent; username: admin; ip: 10.0.7.4 (AuthenticationLoggerListener.java [http-nio-8080-exec-10]) IDo9zVArhV0zhkoaIe8ouNFli7Gp0KhcqhHMSITE9X4YM= 
dhis2_dhis2.1.7vud6jdk42lx@ip-172-31-44-227    | * INFO  2025-09-26T21:15:50,575 Authentication event: AuthenticationSuccessEvent; username: admin; ip: 10.0.7.4 (AuthenticationLoggerListener.java [http-nio-8080-exec-3]) IDCrbzXHWHuiJqF2MY5U2l3JjrZYdVQlYeSRQZ7xzdIVA= 
dhis2_dhis2.1.7vud6jdk42lx@ip-172-31-44-227    | * INFO  2025-09-26T21:15:50,665 Authentication event: AuthenticationSuccessEvent; username: admin; ip: 10.0.7.4 (AuthenticationLoggerListener.java [http-nio-8080-exec-4]) IDtNKeah3QozkR9CYcIlMWZP7FlPHuvKCBzUN25uPmWtM= 
dhis2_dhis2.1.7vud6jdk42lx@ip-172-31-44-227    | * INFO  2025-09-26T21:15:50,754 Authentication event: AuthenticationSuccessEvent; username: admin; ip: 10.0.7.4 (AuthenticationLoggerListener.java [http-nio-8080-exec-2]) IDA+CAqfVrquYwdr/qY9Ws4/77HU0Z69gSgfp1ErejMt4= 
dhis2_dhis2.1.7vud6jdk42lx@ip-172-31-44-227    | * INFO  2025-09-26T21:15:50,845 Authentication event: AuthenticationSuccessEvent; username: admin; ip: 10.0.7.4 (AuthenticationLoggerListener.java [http-nio-8080-exec-7]) IDIjMI1JccKI290YJwfL+uA+lc3hyaJPOANWjmknYv+Es= 
dhis2_dhis2.1.7vud6jdk42lx@ip-172-31-44-227    | * INFO  2025-09-26T21:15:50,940 Authentication event: AuthenticationSuccessEvent; username: admin; ip: 10.0.7.4 (AuthenticationLoggerListener.java [http-nio-8080-exec-9]) IDScCa5mSrgoDukQpBLiprDspFJB92RgVu4fxmQk0lRE8= 
dhis2_dhis2.1.7vud6jdk42lx@ip-172-31-44-227    | * INFO  2025-09-26T21:15:51,060 Authentication event: AuthenticationSuccessEvent; username: admin; ip: 10.0.7.4 (AuthenticationLoggerListener.java [http-nio-8080-exec-3]) ID1QHqDG2KlGKmowzaZV3GmxtgciBO7PItn0cTv6udgwY= 
dhis2_dhis2.1.7vud6jdk42lx@ip-172-31-44-227    | * INFO  2025-09-26T21:15:51,179 Authentication event: AuthenticationSuccessEvent; username: admin; ip: 10.0.7.4 (AuthenticationLoggerListener.java [http-nio-8080-exec-1]) IDemFFVvS4kT00ZzzhKDJ2zeJv9Z0rYCUKEaoqMI5TBVw= 
dhis2_dhis2.1.7vud6jdk42lx@ip-172-31-44-227    | * INFO  2025-09-26T21:15:51,267 Authentication event: AuthenticationSuccessEvent; username: admin; ip: 10.0.7.4 (AuthenticationLoggerListener.java [http-nio-8080-exec-2]) IDbTmxfzAy0gF4+nK6jt0XBjykAngW5NyVvnC1cd3yua4= 
dhis2_dhis2.1.7vud6jdk42lx@ip-172-31-44-227    | * INFO  2025-09-26T21:15:51,357 Authentication event: AuthenticationSuccessEvent; username: admin; ip: 10.0.7.4 (AuthenticationLoggerListener.java [http-nio-8080-exec-7]) IDlqtotzKQSID/fiE9TMMODmIwKPIr8wCUdNHTQl1ONx0= 
dhis2_dhis2.1.7vud6jdk42lx@ip-172-31-44-227    | * INFO  2025-09-26T21:15:51,443 Authentication event: AuthenticationSuccessEvent; username: admin; ip: 10.0.7.4 (AuthenticationLoggerListener.java [http-nio-8080-exec-9]) IDhpe5tXIELbhpm0bf/jwveIM0zJlxji2gBmMC4RTNYlc= 
dhis2_dhis2.1.7vud6jdk42lx@ip-172-31-44-227    | * INFO  2025-09-26T21:15:51,529 Authentication event: AuthenticationSuccessEvent; username: admin; ip: 10.0.7.4 (AuthenticationLoggerListener.java [http-nio-8080-exec-3]) IDpRD7L7TkRMKx800Zx9o5Ku3ygMpwxTOOW+sYE6CQqO8= 
dhis2_dhis2.1.7vud6jdk42lx@ip-172-31-44-227    | * INFO  2025-09-26T21:15:51,615 Authentication event: AuthenticationSuccessEvent; username: admin; ip: 10.0.7.4 (AuthenticationLoggerListener.java [http-nio-8080-exec-1]) IDuTISa874Tq8GWfH7AmL5DGrtSzVRb/aQTGgYLzALBrg= 
dhis2_dhis2.1.7vud6jdk42lx@ip-172-31-44-227    | * INFO  2025-09-26T21:15:51,703 Authentication event: AuthenticationSuccessEvent; username: admin; ip: 10.0.7.4 (AuthenticationLoggerListener.java [http-nio-8080-exec-2]) IDRpppWFb1m7orwf40rr+bvDbZvjEr2WmCgstHTUxi/7U= 
dhis2_dhis2.1.7vud6jdk42lx@ip-172-31-44-227    | * INFO  2025-09-26T21:15:51,791 Authentication event: AuthenticationSuccessEvent; username: admin; ip: 10.0.7.4 (AuthenticationLoggerListener.java [http-nio-8080-exec-7]) IDangVA4vTyfjpuiZUct6BZj14vtXtSNelrtC6G427m14= 
dhis2_dhis2.1.7vud6jdk42lx@ip-172-31-44-227    | * INFO  2025-09-26T21:15:51,878 Authentication event: AuthenticationSuccessEvent; username: admin; ip: 10.0.7.4 (AuthenticationLoggerListener.java [http-nio-8080-exec-9]) IDZTloIRUxwiBcj8dpczVOVmS4u0igF3dVOHHwJ/SoYzs= 
dhis2_dhis2.1.7vud6jdk42lx@ip-172-31-44-227    | * INFO  2025-09-26T21:15:51,968 Authentication event: AuthenticationSuccessEvent; username: admin; ip: 10.0.7.4 (AuthenticationLoggerListener.java [http-nio-8080-exec-3]) ID9G9K0CSiYmXkZRIRvpar3N+l2whue7W56krV0DopIoc= 
dhis2_dhis2.1.7vud6jdk42lx@ip-172-31-44-227    | * INFO  2025-09-26T21:15:52,058 Authentication event: AuthenticationSuccessEvent; username: admin; ip: 10.0.7.4 (AuthenticationLoggerListener.java [http-nio-8080-exec-4]) IDJG4TP9r7uyQeZ/03WWHU63mFMOJl77CY6fQSmHpe3zY= 
dhis2_dhis2.1.7vud6jdk42lx@ip-172-31-44-227    | * INFO  2025-09-26T21:15:52,144 Authentication event: AuthenticationSuccessEvent; username: admin; ip: 10.0.7.4 (AuthenticationLoggerListener.java [http-nio-8080-exec-5]) IDwcCfOIWXOJW2R81RU/R4TIcqHTG5EtsA39kWiVFn/PA= 
dhis2_dhis2.1.7vud6jdk42lx@ip-172-31-44-227    | * INFO  2025-09-26T21:15:52,233 Authentication event: AuthenticationSuccessEvent; username: admin; ip: 10.0.7.4 (AuthenticationLoggerListener.java [http-nio-8080-exec-6]) IDmIFE0xCvW+XdSBglaCE+tWX4fgJHGQeV68quRgGc9QQ= 
dhis2_dhis2.1.7vud6jdk42lx@ip-172-31-44-227    | * INFO  2025-09-26T21:15:52,321 Authentication event: AuthenticationSuccessEvent; username: admin; ip: 10.0.7.4 (AuthenticationLoggerListener.java [http-nio-8080-exec-8]) IDtwJ3qE2IIZGUGgSssxx4E0fQ+gvy7UX1X5UM0NM2AFE= 
dhis2_dhis2.1.7vud6jdk42lx@ip-172-31-44-227    | * INFO  2025-09-26T21:15:52,408 Authentication event: AuthenticationSuccessEvent; username: admin; ip: 10.0.7.4 (AuthenticationLoggerListener.java [http-nio-8080-exec-10]) ID/pfMPn0mZmJ6++kZVy0rnljrA1byjPgKjk1xgOBtemo= 
dhis2_dhis2.1.7vud6jdk42lx@ip-172-31-44-227    | * INFO  2025-09-26T21:15:52,495 Authentication event: AuthenticationSuccessEvent; username: admin; ip: 10.0.7.4 (AuthenticationLoggerListener.java [http-nio-8080-exec-4]) IDPVhyDWoVnQJucSZGrVz3DUTQWLjbfF3NzSnhyHQhA2M= 
dhis2_dhis2.1.7vud6jdk42lx@ip-172-31-44-227    | * INFO  2025-09-26T21:15:52,585 Authentication event: AuthenticationSuccessEvent; username: admin; ip: 10.0.7.4 (AuthenticationLoggerListener.java [http-nio-8080-exec-5]) IDzVbB6+fJICYMGTi1BEcBLi4Pv0POQLty36hk2RcqoIg= 
dhis2_dhis2.1.7vud6jdk42lx@ip-172-31-44-227    | * INFO  2025-09-26T21:15:52,678 Authentication event: AuthenticationSuccessEvent; username: admin; ip: 10.0.7.4 (AuthenticationLoggerListener.java [http-nio-8080-exec-6]) IDbzpu7x88ndZ78Qh/sqnyvQRryBzJHMhwIyoNEjOOOik= 
dhis2_dhis2.1.7vud6jdk42lx@ip-172-31-44-227    | * INFO  2025-09-26T21:15:52,764 Authentication event: AuthenticationSuccessEvent; username: admin; ip: 10.0.7.4 (AuthenticationLoggerListener.java [http-nio-8080-exec-8]) IDzDLZwyW/QjXi9bKGqFSVU0uEO/0Z+n/PY/pOo457JLw= 
dhis2_dhis2.1.7vud6jdk42lx@ip-172-31-44-227    | * INFO  2025-09-26T21:15:52,856 Authentication event: AuthenticationSuccessEvent; username: admin; ip: 10.0.7.4 (AuthenticationLoggerListener.java [http-nio-8080-exec-10]) IDps+u49ukBkIN3DxF7GZyk3tEBNNZ0IPF2FlucU1WIPo= 
dhis2_dhis2.1.7vud6jdk42lx@ip-172-31-44-227    | * INFO  2025-09-26T21:15:52,943 Authentication event: AuthenticationSuccessEvent; username: admin; ip: 10.0.7.4 (AuthenticationLoggerListener.java [http-nio-8080-exec-4]) IDuSNn7ql7N1vhMnhwU4D/TC4FsXL36u7D6cBBIWwkkQ4= 
dhis2_dhis2.1.7vud6jdk42lx@ip-172-31-44-227    | * INFO  2025-09-26T21:15:53,035 Authentication event: AuthenticationSuccessEvent; username: admin; ip: 10.0.7.4 (AuthenticationLoggerListener.java [http-nio-8080-exec-5]) IDGVVkTFfUEqKsJW1PfRjKzhuOEQaHN+q7l3WmTExnMoI= 
